id,latitude,longitude,brightness,bright_t31,acq_date,acq_time,frp,confidence,confidence_normalized,daynight,satellite,instrument,stream_type,state,region_code,in_industrial_zone,distance_to_industry_meters,nearest_facility_name,nearest_facility_type,osm_id,spatial_context,proximity_risk_factor,cluster_id,persistence_ratio,active_days_count,total_window_days,is_anomaly_spike,thermal_contrast,label,label_name,label_source,label_confidence,label_date,source_reference,reviewer,review_notes,risk_score,risk_level,incident_classification,action_code
129,21.10511,72.64705,344.32,297.72,2026-09-11,0805,9.15,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,46.599999999999966,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
130,21.10116,72.63661,339.66,291.28,2026-09-11,2034,9.18,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,14.2,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,48.38000000000005,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
131,21.10441,72.6459,343.3,291.64,2026-09-11,2034,6.65,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,51.660000000000025,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
132,21.10548,72.6372,308.75,290.15,2026-09-11,2034,3.95,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,18.600000000000023,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
133,21.10603,72.64871,309.18,290.5,2026-09-11,2034,7.13,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,18.680000000000007,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
134,21.10653,72.64437,340.24,291.98,2026-09-11,2034,7.13,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,48.25999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
135,21.10755,72.63565,309.89,290.88,2026-09-11,2034,4.4,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,19.00999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
136,21.10872,72.64648,311.12,291.06,2026-09-11,2034,6.65,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,20.060000000000002,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
137,21.10979,72.63779,308.22,291.28,2026-09-11,2034,3.95,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,16.940000000000055,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
138,21.16485,72.6702,335.84,290.35,2026-09-11,2034,10.53,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Reliance,works,way/661885047,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_031,0.021,1,48,False,45.48999999999995,,UNLABELED,UNVERIFIED,,,,,,50.22,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
139,21.16537,72.66583,334.66,289.32,2026-09-11,2034,10.37,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/104647201,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_031,0.021,1,48,False,45.34000000000003,,UNLABELED,UNVERIFIED,,,,,,50.22,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
140,22.41649,69.03779,312.23,291.92,2026-09-11,2034,1.4,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,10.9,Unnamed Industrial Facility,general_industry,way/1311235459,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_018,0.083,4,48,False,20.310000000000002,,UNLABELED,UNVERIFIED,,,,,,46.05,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
141,22.9267,69.82265,307.63,291.83,2026-09-11,2034,0.89,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/839105241,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_019,0.062,3,48,False,15.800000000000011,,UNLABELED,UNVERIFIED,,,,,,44.75,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
142,22.93276,69.70088,303.67,288.44,2026-09-11,2034,0.56,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,119.9,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.083,4,48,False,15.230000000000018,,UNLABELED,UNVERIFIED,,,,,,45.0,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
143,22.9331,69.69727,306.91,288.63,2026-09-11,2034,0.56,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,491.3,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.083,4,48,False,18.28000000000003,,UNLABELED,UNVERIFIED,,,,,,45.0,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
144,23.26521,70.25777,304.89,292.8,2026-09-11,2034,0.85,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1263812739,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_032,0.021,1,48,False,12.089999999999975,,UNLABELED,UNVERIFIED,,,,,,44.46,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
145,23.50945,69.26907,336.81,294.22,2026-09-12,0928,5.28,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,13698.0,Unnamed Industrial Facility,general_industry,way/1263553236,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_033,0.021,1,48,False,42.589999999999975,,UNLABELED,UNVERIFIED,,,,,,20.56,LOW,NON_INDUSTRIAL_RURAL,BACKGROUND_LOG
146,20.86672,70.56433,305.24,285.31,2026-09-15,2059,0.73,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Gujarat Sidhee Cement,general_industry,way/169375804,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_034,0.021,1,48,False,19.930000000000007,,UNLABELED,UNVERIFIED,,,,,,44.43,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
147,21.82372,73.11503,308.73,288.49,2026-09-15,2059,1.1,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,NTPC Jhanor-Gandhar,general_industry,way/147486451,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_035,0.021,1,48,False,20.24000000000001,,UNLABELED,UNVERIFIED,,,,,,44.52,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
148,20.35746,72.95112,310.17,290.57,2026-09-16,2042,0.73,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,1711.9,Unnamed Industrial Facility,general_industry,way/755699023,VICINITY_ZONE,0.4,CLUSTER_007,0.062,3,48,False,19.600000000000023,,UNLABELED,UNVERIFIED,,,,,,19.71,LOW,NON_INDUSTRIAL_RURAL,BACKGROUND_LOG
149,21.10248,72.64323,304.86,290.56,2026-09-16,2042,5.92,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,100.2,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,14.300000000000011,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
150,21.10314,72.63384,333.46,292.01,2026-09-16,2042,19.9,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,41.44999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
151,21.10318,72.63799,326.28,291.71,2026-09-16,2042,5.92,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,17.5,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,34.56999999999999,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
152,21.10388,72.63271,330.15,290.73,2026-09-16,2042,12.4,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,39.41999999999996,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
153,21.10505,72.65024,305.8,290.79,2026-09-16,2042,11.63,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,15.009999999999991,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
154,21.10572,72.64497,340.61,292.51,2026-09-16,2042,11.63,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,48.10000000000002,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
155,21.10963,72.64555,306.28,291.24,2026-09-16,2042,4.81,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,15.039999999999964,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
156,21.11097,72.63501,309.85,291.62,2026-09-16,2042,5.53,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,18.230000000000018,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
157,21.10249,72.63689,367.0,292.62,2026-09-17,0754,9.37,high,0.9,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,74.38,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
158,21.10482,72.64775,343.6,293.04,2026-09-17,0754,6.57,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,50.56,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
159,21.10117,72.63416,347.21,289.41,2026-09-17,2021,6.23,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,57.799999999999955,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
160,21.10167,72.6454,305.38,289.03,2026-09-17,2021,1.57,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,134.7,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.229,11,48,False,16.350000000000023,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
161,21.10278,72.63486,350.06,289.59,2026-09-17,2021,5.74,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,60.47000000000003,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
162,21.10547,72.64535,344.2,290.06,2026-09-17,2021,7.41,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,54.139999999999986,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
163,21.1065,72.6348,304.79,289.14,2026-09-17,2021,2.02,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,15.650000000000034,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
164,21.10699,72.64602,340.1,290.47,2026-09-17,2021,6.14,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,49.629999999999995,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
165,21.1081,72.6355,313.63,289.45,2026-09-17,2021,1.76,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,24.180000000000007,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
166,21.11183,72.63544,319.84,289.3,2026-09-17,2021,2.02,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,30.539999999999964,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
167,21.11343,72.63612,310.65,289.62,2026-09-17,2021,1.76,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.229,11,48,False,21.029999999999973,,UNLABELED,UNVERIFIED,,,,,,60.35,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
168,21.43239,72.97762,321.76,288.68,2026-09-17,2021,1.98,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,1340.7,Unnamed Industrial Facility,general_industry,way/678612994,VICINITY_ZONE,0.4,CLUSTER_036,0.021,1,48,False,33.079999999999984,,UNLABELED,UNVERIFIED,,,,,,21.77,LOW,NON_INDUSTRIAL_RURAL,BACKGROUND_LOG
169,20.90883,71.46107,303.82,291.5,2026-09-18,2144,1.13,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.083,4,48,False,12.319999999999993,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
170,20.90962,71.4575,302.08,291.09,2026-09-18,2144,1.36,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,47.4,Unnamed Industrial Facility,general_industry,way/169375800,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_008,0.083,4,48,False,10.990000000000009,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
171,22.31089,69.71923,313.71,293.22,2026-09-18,2144,1.74,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Vadinar Refinery,oil,way/197338462,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_037,0.021,1,48,False,20.489999999999952,,UNLABELED,UNVERIFIED,,,,,,45.16,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
172,23.2587,70.26107,304.02,291.25,2026-09-18,2144,0.96,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1263812739,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_016,0.042,2,48,False,12.769999999999982,,UNLABELED,UNVERIFIED,,,,,,44.48,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
173,19.0112,72.892,348.2,298.0,2026-08-20,0830,24.5,nominal,0.7,D,N,VIIRS,historical,Maharashtra,WEST_MAHARASHTRA,False,685.3,HPCL Mumbai Refinery (Mahul),oil_refinery,national_hpcl_mumbai_refinery,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_038,0.104,5,48,False,50.19999999999999,,UNLABELED,UNVERIFIED,,,,,,44.01,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
174,19.0115,72.8922,351.0,299.1,2026-08-21,0815,27.2,nominal,0.7,D,N,VIIRS,historical,Maharashtra,WEST_MAHARASHTRA,False,647.7,HPCL Mumbai Refinery (Mahul),oil_refinery,national_hpcl_mumbai_refinery,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_038,0.104,5,48,False,51.89999999999998,,UNLABELED,UNVERIFIED,,,,,,44.01,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
175,19.011,72.8918,353.4,300.5,2026-08-22,0800,31.0,high,0.9,D,N,VIIRS,historical,Maharashtra,WEST_MAHARASHTRA,False,712.2,HPCL Mumbai Refinery (Mahul),oil_refinery,national_hpcl_mumbai_refinery,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_038,0.104,5,48,False,52.89999999999998,,UNLABELED,UNVERIFIED,,,,,,44.01,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
176,19.0114,72.8921,356.1,301.8,2026-08-23,0845,33.8,high,0.9,D,N,VIIRS,historical,Maharashtra,WEST_MAHARASHTRA,False,661.1,HPCL Mumbai Refinery (Mahul),oil_refinery,national_hpcl_mumbai_refinery,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_038,0.104,5,48,False,54.30000000000001,,UNLABELED,UNVERIFIED,,,,,,44.01,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
177,19.0113,72.8919,358.5,302.2,2026-08-24,0820,36.5,high,0.9,D,N,VIIRS,near_real_time,Maharashtra,WEST_MAHARASHTRA,False,677.3,HPCL Mumbai Refinery (Mahul),oil_refinery,national_hpcl_mumbai_refinery,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_038,0.104,5,48,False,56.30000000000001,,UNLABELED,UNVERIFIED,,,,,,44.01,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
178,19.0734,73.1182,382.4,312.0,2026-08-24,0820,74.2,high,0.95,D,N,VIIRS,near_real_time,Maharashtra,WEST_MAHARASHTRA,False,662.8,MIDC Taloja Chemical Zone,chemical_estate,national_midc_taloja_chemical,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_039,0.021,1,48,True,70.39999999999998,,UNLABELED,UNVERIFIED,,,,,,82.12,CRITICAL,INDUSTRIAL_FIRE_OUTBREAK,EMERGENCY_DISPATCH
179,19.0738,73.1186,394.0,322.5,2026-08-24,2045,98.6,high,0.95,N,N,VIIRS,near_real_time,Maharashtra,WEST_MAHARASHTRA,False,637.0,MIDC Taloja Chemical Zone,chemical_estate,national_midc_taloja_chemical,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_039,0.021,1,48,True,71.5,,UNLABELED,UNVERIFIED,,,,,,82.12,CRITICAL,INDUSTRIAL_FIRE_OUTBREAK,EMERGENCY_DISPATCH
180,19.821,72.695,344.0,296.8,2026-08-22,0800,18.2,nominal,0.7,D,N,VIIRS,historical,Maharashtra,WEST_MAHARASHTRA,False,945.6,MIDC Tarapur Industrial Area,chemical_and_pharmaceutical,national_midc_tarapur_industr,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_040,0.062,3,48,False,47.19999999999999,,UNLABELED,UNVERIFIED,,,,,,34.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
181,19.8214,72.6955,346.5,298.0,2026-08-23,0845,21.4,nominal,0.7,D,N,VIIRS,historical,Maharashtra,WEST_MAHARASHTRA,False,896.7,MIDC Tarapur Industrial Area,chemical_and_pharmaceutical,national_midc_tarapur_industr,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_040,0.062,3,48,False,48.5,,UNLABELED,UNVERIFIED,,,,,,34.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
182,19.8212,72.6952,349.8,299.4,2026-08-24,0820,25.4,high,0.85,D,N,VIIRS,near_real_time,Maharashtra,WEST_MAHARASHTRA,False,926.1,MIDC Tarapur Industrial Area,chemical_and_pharmaceutical,national_midc_tarapur_industr,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_040,0.062,3,48,False,50.400000000000034,,UNLABELED,UNVERIFIED,,,,,,34.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ROUTINE_MONITORING
183,19.45,74.2,332.0,293.0,2026-08-23,0845,4.8,nominal,0.5,D,N,VIIRS,historical,Maharashtra,WEST_MAHARASHTRA,False,73047.7,Unnamed Industrial Facility,general_industry,way/1471883309,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_041,0.021,1,48,False,39.0,,UNLABELED,UNVERIFIED,,,,,,19.81,LOW,NON_INDUSTRIAL_RURAL,BACKGROUND_LOG
184,29.412,76.924,349.5,298.5,2026-08-20,0830,26.5,nominal,0.7,D,N,VIIRS,historical,Haryana,NORTH_NCR,True,0.0,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_042,0.104,5,48,False,51.0,,UNLABELED,UNVERIFIED,,,,,,60.3,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
185,29.4123,76.9242,352.8,299.8,2026-08-21,0815,29.4,nominal,0.7,D,N,VIIRS,historical,Haryana,NORTH_NCR,True,0.0,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_042,0.104,5,48,False,53.0,,UNLABELED,UNVERIFIED,,,,,,60.3,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
186,29.4119,76.9238,355.2,301.0,2026-08-22,0800,32.8,high,0.9,D,N,VIIRS,historical,Haryana,NORTH_NCR,True,0.0,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_042,0.104,5,48,False,54.19999999999999,,UNLABELED,UNVERIFIED,,,,,,60.3,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
187,29.4122,76.9241,358.4,302.5,2026-08-23,0845,35.6,high,0.9,D,N,VIIRS,historical,Haryana,NORTH_NCR,True,0.0,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_042,0.104,5,48,False,55.89999999999998,,UNLABELED,UNVERIFIED,,,,,,60.3,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
188,29.4121,76.9239,361.0,303.8,2026-08-24,0820,38.2,high,0.9,D,N,VIIRS,near_real_time,Haryana,NORTH_NCR,True,0.0,IOCL Panipat Petrochemical Complex,oil_refinery,national_iocl_panipat_petroch,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_042,0.104,5,48,False,57.19999999999999,,UNLABELED,UNVERIFIED,,,,,,60.3,HIGH,ABNORMAL_INDUSTRIAL_HEAT,PRIORITY_INSPECTION
