id,latitude,longitude,brightness,bright_t31,acq_date,acq_time,frp,confidence,confidence_normalized,daynight,satellite,instrument,stream_type,state,region_code,in_industrial_zone,distance_to_industry_meters,nearest_facility_name,nearest_facility_type,osm_id,spatial_context,proximity_risk_factor,cluster_id,persistence_ratio,active_days_count,total_window_days,is_anomaly_spike,thermal_contrast,label,label_name,label_source,label_confidence,label_date,source_reference,reviewer,review_notes,risk_score,risk_level,incident_classification,action_code
496,20.70339,78.62085,312.4,291.01,2026-09-21,2049,1.61,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,290769.1,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_218,0.019,1,54,False,21.389999999999986,,UNLABELED,UNVERIFIED,,,,,,18.2,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
497,20.7069,78.62156,325.66,290.77,2026-09-21,2049,1.61,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,290622.6,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_218,0.019,1,54,False,34.89000000000004,,UNLABELED,UNVERIFIED,,,,,,18.2,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
498,21.01187,75.8149,316.41,288.16,2026-09-21,2049,0.61,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,205317.9,Unnamed Industrial Facility,general_industry,way/1486793039,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_219,0.019,1,54,False,28.25,,UNLABELED,UNVERIFIED,,,,,,16.74,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
499,21.10304,72.63538,334.32,292.42,2026-09-21,2049,9.1,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,41.89999999999998,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
500,21.10542,72.64474,342.32,292.16,2026-09-21,2049,9.88,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,50.15999999999997,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
501,21.10902,72.6453,307.95,291.53,2026-09-21,2049,3.02,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,16.420000000000016,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
502,21.11024,72.63653,311.6,291.93,2026-09-21,2049,3.97,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,19.670000000000016,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
503,21.11085,72.63213,325.55,291.47,2026-09-21,2049,3.7,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,34.079999999999984,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
504,21.24086,79.23096,304.8,288.58,2026-09-21,2049,0.74,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,222253.9,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_220,0.019,1,54,False,16.220000000000027,,UNLABELED,UNVERIFIED,,,,,,15.93,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
505,21.24602,79.22286,309.36,288.53,2026-09-21,2049,1.97,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,223107.4,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_221,0.019,1,54,False,20.83000000000004,,UNLABELED,UNVERIFIED,,,,,,16.23,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
506,21.24838,79.20966,312.23,286.42,2026-09-21,2049,1.31,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,224481.9,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_222,0.019,1,54,False,25.810000000000002,,UNLABELED,UNVERIFIED,,,,,,16.36,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
507,21.33566,78.9663,308.0,290.24,2026-09-21,2049,1.03,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,250102.7,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_223,0.019,1,54,False,17.75999999999999,,UNLABELED,UNVERIFIED,,,,,,16.0,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
508,21.33846,78.97131,305.76,290.13,2026-09-21,2049,0.7,nominal,0.6,N,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,249604.1,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_223,0.019,1,54,False,15.629999999999995,,UNLABELED,UNVERIFIED,,,,,,16.0,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
509,22.31075,69.71478,300.84,284.03,2026-09-21,2049,1.05,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,True,0.0,Essar Power,general_industry,way/223725824,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_037,0.037,2,54,False,16.810000000000002,,UNLABELED,UNVERIFIED,,,,,,45.16,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
510,22.43015,69.83142,300.53,280.47,2026-09-21,2049,0.33,nominal,0.6,N,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,116.0,SHREE DIGVIJAY CEMENT,general_industry,way/321060506,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_224,0.019,1,54,False,20.059999999999945,,UNLABELED,UNVERIFIED,,,,,,41.55,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
511,20.3036,96.88702,330.39,291.18,2026-09-22,0618,1.85,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,932798.8,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_225,0.019,1,54,False,39.20999999999998,,UNLABELED,UNVERIFIED,,,,,,18.88,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
512,25.35482,97.29365,341.33,294.19,2026-09-22,0620,9.92,nominal,0.6,D,N,VIIRS,near_real_time,Eastern India,ALL_INDIA,False,1006528.7,Haldia Petrochemicals Complex,chemical_petrochemical,national_haldia_petrochemical,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_226,0.019,1,54,False,47.139999999999986,,UNLABELED,UNVERIFIED,,,,,,22.29,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
513,8.0028,81.44696,336.59,298.11,2026-09-22,0756,4.18,nominal,0.6,D,N,VIIRS,near_real_time,Southern India,ALL_INDIA,False,587030.7,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_227,0.019,1,54,False,38.47999999999996,,UNLABELED,UNVERIFIED,,,,,,20.27,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
514,8.02844,81.08794,330.3,297.67,2026-09-22,0756,8.55,low,0.2,D,N,VIIRS,near_real_time,Southern India,ALL_INDIA,False,562078.9,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_228,0.019,1,54,False,32.629999999999995,,UNLABELED,UNVERIFIED,,,,,,20.51,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
515,8.07158,81.05231,331.2,295.48,2026-09-22,0756,4.91,low,0.2,D,N,VIIRS,near_real_time,Southern India,ALL_INDIA,False,556599.3,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_229,0.019,1,54,False,35.71999999999997,,UNLABELED,UNVERIFIED,,,,,,19.74,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
516,8.09478,81.03574,334.95,296.78,2026-09-22,0756,2.7,nominal,0.6,D,N,VIIRS,near_real_time,Southern India,ALL_INDIA,False,553922.3,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_230,0.019,1,54,False,38.170000000000016,,UNLABELED,UNVERIFIED,,,,,,19.68,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
517,8.12774,80.98756,331.57,295.33,2026-09-22,0756,2.74,nominal,0.6,D,N,VIIRS,near_real_time,Southern India,ALL_INDIA,False,547620.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_231,0.019,1,54,False,36.24000000000001,,UNLABELED,UNVERIFIED,,,,,,19.75,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
518,8.12842,80.99175,333.74,295.28,2026-09-22,0756,3.64,nominal,0.6,D,N,VIIRS,near_real_time,Southern India,ALL_INDIA,False,548017.6,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_231,0.019,1,54,False,38.460000000000036,,UNLABELED,UNVERIFIED,,,,,,19.75,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
519,8.17802,80.62557,335.98,295.36,2026-09-22,0756,4.29,nominal,0.6,D,N,VIIRS,near_real_time,Southern India,ALL_INDIA,False,508747.6,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_232,0.019,1,54,False,40.620000000000005,,UNLABELED,UNVERIFIED,,,,,,20.21,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
520,8.22173,80.66302,330.0,296.82,2026-09-22,0756,7.72,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,510626.7,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_233,0.019,1,54,False,33.18000000000001,,UNLABELED,UNVERIFIED,,,,,,20.27,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
521,8.305,81.28033,332.33,296.59,2026-09-22,0756,2.76,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,550346.1,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_234,0.019,1,54,False,35.74000000000001,,UNLABELED,UNVERIFIED,,,,,,19.35,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
522,8.34913,80.69286,331.38,289.67,2026-09-22,0756,3.11,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,508362.5,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_235,0.019,1,54,False,41.70999999999998,,UNLABELED,UNVERIFIED,,,,,,19.32,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
523,8.49269,80.18095,330.88,296.05,2026-09-22,0756,4.59,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,450122.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_236,0.019,1,54,False,34.829999999999984,,UNLABELED,UNVERIFIED,,,,,,19.62,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
524,8.53969,80.62257,332.83,295.0,2026-09-22,0756,6.69,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,493782.5,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_237,0.019,1,54,False,37.829999999999984,,UNLABELED,UNVERIFIED,,,,,,20.38,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
525,8.55172,77.81528,350.32,299.89,2026-09-22,0756,10.65,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,224567.3,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_238,0.019,1,54,False,50.43000000000001,,UNLABELED,UNVERIFIED,,,,,,23.65,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
526,8.60402,77.96516,330.04,297.13,2026-09-22,0756,1.5,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,232651.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_239,0.019,1,54,False,32.910000000000025,,UNLABELED,UNVERIFIED,,,,,,18.74,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
527,8.67719,77.4745,331.29,291.27,2026-09-22,0756,2.92,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,188914.8,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_240,0.019,1,54,False,40.02000000000004,,UNLABELED,UNVERIFIED,,,,,,19.26,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
528,8.8697,80.79491,336.46,293.15,2026-09-22,0756,7.48,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,479818.9,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_241,0.019,1,54,False,43.31,,UNLABELED,UNVERIFIED,,,,,,21.06,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
529,8.95788,80.8327,331.52,298.75,2026-09-22,0756,5.36,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,470603.7,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_242,0.019,1,54,False,32.76999999999998,,UNLABELED,UNVERIFIED,,,,,,19.88,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
530,9.12537,77.64301,335.21,299.01,2026-09-22,0756,3.18,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,169112.9,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_243,0.019,1,54,False,36.19999999999999,,UNLABELED,UNVERIFIED,,,,,,19.84,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
531,9.39717,80.47816,335.76,296.83,2026-09-22,0756,2.49,nominal,0.6,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,418356.2,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_244,0.019,1,54,False,38.93000000000001,,UNLABELED,UNVERIFIED,,,,,,19.75,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
532,9.40082,80.47755,334.06,295.89,2026-09-22,0756,2.49,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,417947.3,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_244,0.019,1,54,False,38.170000000000016,,UNLABELED,UNVERIFIED,,,,,,19.75,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
533,9.41835,78.65449,342.61,293.57,2026-09-22,0756,2.66,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,258468.8,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_245,0.019,1,54,False,49.04000000000002,,UNLABELED,UNVERIFIED,,,,,,20.68,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
534,9.46286,80.46727,331.92,297.95,2026-09-22,0756,4.18,low,0.2,D,N,VIIRS,near_real_time,Tamil Nadu,SOUTH_CORRIDOR,False,410998.9,CPCL Manali Refinery Complex,oil_refinery,national_cpcl_manali_refinery,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_246,0.019,1,54,False,33.97000000000003,,UNLABELED,UNVERIFIED,,,,,,19.65,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
535,9.57274,78.57926,338.7,295.12,2026-09-22,0756,2.85,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,246709.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_247,0.019,1,54,False,43.579999999999984,,UNLABELED,UNVERIFIED,,,,,,20.22,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
536,10.96626,77.76252,333.77,294.84,2026-09-22,0756,2.89,nominal,0.6,D,N,VIIRS,near_real_time,Karnataka,SOUTH_CORRIDOR,False,187871.0,BPCL Kochi Refinery (Ambalamugal),oil_refinery,national_bpcl_kochi_refinery_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_248,0.019,1,54,False,38.93000000000001,,UNLABELED,UNVERIFIED,,,,,,19.58,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
537,14.63489,75.59111,334.29,297.49,2026-09-22,0758,5.39,nominal,0.6,D,N,VIIRS,near_real_time,Andhra Pradesh,SOUTH_CORRIDOR,False,199853.5,MRPL Mangalore Refinery,oil_refinery,national_mrpl_mangalore_refin,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_249,0.019,1,54,False,36.80000000000001,,UNLABELED,UNVERIFIED,,,,,,20.26,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
538,14.86724,75.62377,334.3,297.95,2026-09-22,0758,6.56,nominal,0.6,D,N,VIIRS,near_real_time,Andhra Pradesh,SOUTH_CORRIDOR,False,224968.7,MRPL Mangalore Refinery,oil_refinery,national_mrpl_mangalore_refin,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_250,0.019,1,54,False,36.35000000000002,,UNLABELED,UNVERIFIED,,,,,,20.54,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
539,21.80369,75.58145,332.35,298.01,2026-09-22,0801,2.7,nominal,0.6,D,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,183089.5,Unnamed Industrial Facility,general_industry,way/605253708,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_251,0.019,1,54,False,34.34000000000003,,UNLABELED,UNVERIFIED,,,,,,19.35,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
540,22.04179,83.72925,329.56,287.54,2026-09-22,0801,6.7,nominal,0.6,D,N,VIIRS,near_real_time,Odisha,EAST_MINERAL_BELT,False,118540.4,SAIL Rourkela Steel Plant,steel_and_heavy_industry,national_sail_rourkela_steel_,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_152,0.056,3,54,False,42.01999999999998,,UNLABELED,UNVERIFIED,,,,,,19.96,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
541,22.32229,82.59002,332.73,287.3,2026-09-22,0801,2.58,nominal,0.6,D,N,VIIRS,near_real_time,Chhattisgarh,EAST_MINERAL_BELT,False,177539.3,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_155,0.037,2,54,False,45.43000000000001,,UNLABELED,UNVERIFIED,,,,,,19.36,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
542,22.35773,82.30088,334.49,295.16,2026-09-22,0801,5.83,nominal,0.6,D,N,VIIRS,near_real_time,Chhattisgarh,EAST_MINERAL_BELT,False,161191.7,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_157,0.037,2,54,False,39.329999999999984,,UNLABELED,UNVERIFIED,,,,,,20.87,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
543,22.35829,82.30475,338.12,298.11,2026-09-22,0801,5.83,nominal,0.6,D,N,VIIRS,near_real_time,Chhattisgarh,EAST_MINERAL_BELT,False,161477.0,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_157,0.037,2,54,False,40.00999999999999,,UNLABELED,UNVERIFIED,,,,,,20.87,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
544,23.1648,82.34029,330.31,292.31,2026-09-22,0801,3.28,nominal,0.6,D,N,VIIRS,near_real_time,Chhattisgarh,EAST_MINERAL_BELT,False,241179.5,SAIL Bhilai Steel Plant,steel_and_heavy_industry,national_sail_bhilai_steel_pl,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_159,0.037,2,54,False,38.0,,UNLABELED,UNVERIFIED,,,,,,19.22,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
545,23.19924,69.42709,338.94,298.54,2026-09-22,0801,5.34,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,5098.2,Unnamed Industrial Facility,general_industry,way/629998482,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_252,0.019,1,54,False,40.39999999999998,,UNLABELED,UNVERIFIED,,,,,,20.14,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
546,23.20078,69.42857,344.69,297.99,2026-09-22,0801,5.07,nominal,0.6,D,N,VIIRS,near_real_time,Gujarat,WEST_GUJARAT,False,4980.6,Unnamed Industrial Facility,general_industry,way/629998482,VICINITY_ZONE,0.4,CLUSTER_252,0.019,1,54,False,46.69999999999999,,UNLABELED,UNVERIFIED,,,,,,20.14,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
547,23.78018,86.21159,341.77,295.28,2026-09-22,0801,6.74,nominal,0.6,D,N,VIIRS,near_real_time,Jharkhand,EAST_MINERAL_BELT,False,110554.1,Tata Steel Jamshedpur Works,steel_and_heavy_industry,national_tata_steel_jamshedpu,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_179,0.037,2,54,False,46.49000000000001,,UNLABELED,UNVERIFIED,,,,,,21.57,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
548,23.80193,86.32452,339.05,294.9,2026-09-22,0801,4.92,nominal,0.6,D,N,VIIRS,near_real_time,Jharkhand,EAST_MINERAL_BELT,False,113676.3,Tata Steel Jamshedpur Works,steel_and_heavy_industry,national_tata_steel_jamshedpu,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_188,0.037,2,54,False,44.150000000000034,,UNLABELED,UNVERIFIED,,,,,,21.37,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
549,23.8024,86.32857,340.54,295.86,2026-09-22,0801,4.92,nominal,0.6,D,N,VIIRS,near_real_time,Jharkhand,EAST_MINERAL_BELT,False,113775.0,Tata Steel Jamshedpur Works,steel_and_heavy_industry,national_tata_steel_jamshedpu,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_188,0.037,2,54,False,44.68000000000001,,UNLABELED,UNVERIFIED,,,,,,21.37,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
550,23.80289,86.33267,337.64,295.46,2026-09-22,0801,6.61,nominal,0.6,D,N,VIIRS,near_real_time,Jharkhand,EAST_MINERAL_BELT,False,113878.0,Tata Steel Jamshedpur Works,steel_and_heavy_industry,national_tata_steel_jamshedpu,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_188,0.037,2,54,False,42.18000000000001,,UNLABELED,UNVERIFIED,,,,,,21.37,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
551,25.60174,81.36993,334.0,296.12,2026-09-22,0801,2.8,nominal,0.6,D,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,418501.4,IOCL Mathura Refinery,oil_refinery,national_iocl_mathura_refiner,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_253,0.019,1,54,False,37.879999999999995,,UNLABELED,UNVERIFIED,,,,,,19.59,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
552,26.42662,80.35898,344.56,299.96,2026-09-22,0801,3.8,nominal,0.6,D,N,VIIRS,near_real_time,Central India,ALL_INDIA,False,287042.2,IOCL Mathura Refinery,oil_refinery,national_iocl_mathura_refiner,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_254,0.019,1,54,False,44.60000000000002,,UNLABELED,UNVERIFIED,,,,,,21.22,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
